gloss,spoken
"어디 여행지 추천 ? > 어떤 여행지 추천해요?
지각 하다 않다 . > 지각하지 않을게요
어릴 때 좋다 만화 무엇 있다 ? > 어릴 때 가장 좋아했던 만화가 뭐였어?
전선 접촉하다 않다 . > ",전선에 접촉하지 마세요.
"대게 시즌 시작 . > 대게시즌이 시작됐다.
버스 언제 오다 ? > 버스가 언제 오나요?
도서관 좋다 책 발견 하다 . > 도서관에서 좋은 책을 발견했다.
기회 행운 잡다 . > ",우리는 이번 기회에 행운을 잡아야 해
"웹사이트 결제 방식 어떤 것 있다 ? > 웹사이트에서 결제 방식은 어떤 것들이 있나요?
새 신발 사다 . > 새 신발을 사야겠다
수화 학습 도서 추천 해주다 . > 수화 학습할 수 있는 도서 추천해 주세요.
어머니 나 요리 법 가르치다 주다 . > ",어머니는 나에게 요리하는 법을 가르쳐 주셨다.
"책 끝 충격적 . > 책의 끝 부분이 충격적이었다.
영어 공부 방법 추천 ? > 영어 공부하는 방법 추천해줄래요?
토끼 빠르다 도망치다 . > 토끼는 빠르게 도망쳐
동생 내 핸드폰 게임 하다 보다 . > ",동생이 내 핸드폰으로 게임을 했나 봐.
"이 기사 언제 작성 ? > 이 기사 언제 작성하셨어요?
선생님 학생 새로운 문제 해결 방법 가르치다 . > 선생님은 학생들에게 새로운 문제 해결 방법을 가르친다.
그 농인 영화감독 . > 그는 농인 영화감독입니다.
이 채널 구독 하다 . > ",이 채널을 구독해야겠어.
"독서 사고력 키우다 주다 . > 독서는 사고력을 키워준다.
커피 무료 ? > 커피는 무료인가요?
어떻게 그림 그리다 가르치다 주다 ? > 어떻게 그림을 그리는지 가르쳐 줄래?
이번 주 금요일 팀 회식이다 . > ",이번 주 금요일 팀 회식이에요.
"이 책 추천하다 재미있다 . > 이 책 추천해. 정말 재미있어.
그 말 나 마음 상하다 만들다 . > 그의 말은 나의 마음을 상하게 했다.
오늘 날씨 좋다 . > 오늘 날씨 좋네
독서 정신 휴식 . > ",독서는 정신의 휴식이다.
"아기 새 신발 사주다 . > 아기에게 새로운 신발을 사줬어.
친구 축하 노래 작곡 주다 . > 친구가 생일 축하 노래를 작곡해 주었다.
독극물 먹다 같다 . > 독극물을 먹은 것 같아요.
아침 일찍 일어나다 운동하다 . > ",아침에 일찍 일어나서 운동했어
"요가 수업 처음 참석 하다 . > 요가 수업에 처음으로 참석했다.
누구 먼저 오다 닭 알 ? > 누가 먼저 왔을까, 닭이냐 알이냐?
병원 도움 받다 . > 병원에서 도움을 받았다.
학교 경비원 친절하다 . > ",학교 경비원이 친절해.
"지난 주 주가 크다 폭 하락하다 . > 지난 주 주가가 큰 폭으로 하락했다.
테이블 물 더 가져오다 가능 ? > 테이블에 물을 더 가져다 주실 수 있나요?
나 우유 마시다 못하다 . > 나는 우유를 못 마셔.
말하다 힘들다 가보다 . > ",말하는 게 힘들면 가봐.
"이 레스토랑 특별 추천 메뉴 무엇 ? > 이 레스토랑의 특별 추천 메뉴는 무엇인가요?
너도 그 생각이다 ? > 너도 그 생각이야?
배열 연결 리스트 중 무엇 효율적 ? > 배열과 연결 리스트 중 뭐가 더 효율적일까?
이 만화 주인공 이름 무엇 ? > ",이 만화 주인공 이름이 뭐에요?
"공기 호흡기 쓰다 . > 공기 호흡기를 써야 해요.
이 약 어떻게 먹다 ? > 이 약 어떻게 복용해야 하죠?
강의실 에어컨 고장나다 . > 강의실에 에어컨이 고장났어.
메뉴판 주다 . > ",메뉴판 주세요.
"미용실 머리 자르다 오다 . > 미용실에서 머리를 자르고 왔어
책 서론 읽다 주제 이해 하다 . > 책의 서론을 읽고 주제를 이해한다.
그녀 나 기다리다 주다 . > 그녀는 나를 기다려주었다.
행운 기운 느끼다 ? > ",행운의 기운이 느껴져?
"인생 목표 설정하다 . > 인생의 목표를 설정해
나 취미 영화 제작 배우다 있다 . > 나는 취미로 영화 제작을 배우고 있어.
친구 함께 쇼핑몰 가다 있다 . > 친구와 함께 쇼핑몰에 갔었어.
약속 취소하다 . > ",약속 취소해야해
"나 그 사실 알다 실망하다 . > 나는 그 사실을 알고 실망했다.
다음 주 특별하다 행사 있다 . > 다음 주에는 특별한 행사가 있어
2시간 동안 책 읽다 . > 2시간 동안 책을 읽었어
그 농인 피아노 연주하다 잘 . > ","그는 농인인데, 피아노를 잘 연주한다."
"사무용품 어디 받다 ? > 사무용품은 어디서 받아야 해요?
모든 경험 소중하다 . > 모든 경험은 소중해
지하철 노선도 보여주다 . > 지하철 노선도를 보여주세요.
어제 금값 떨어지다 ? > ",어제 금값이 떨어졌어?
"청각장애인 권리 알다 필요하다 . > 청각장애인은 자신의 권리를 알아야 해요.
진료 예약하다 . > 진료 예약하려고 합니다.
오늘 점심 무엇 하다 먹다 ? > 오늘 점심밥은 뭐 해먹을까?
입국 카드 작성 완료 하다 . > ",입국 카드 작성 완료했어.
"아빠 나 데리다 가다 하다 . > 아빠가 나 좀 데려다 달라고 했어.
성과 좋다 휴가 얻다 . > 성과가 좋아서 휴가를 얻었어요.
아기 함께 수면 요가 하다 . > 아기와 함께 수면 요가 했어.
선생님 체육복 입다 말하다 . > ",체육복을 입고 오라고 선생님이 말씀하셨어.
"물고기 물속 숨 쉬다 . > 물고기는 물속에서 숨을 쉬어
아기 첫 파티 계획 하다 . > 아기의 첫 번째 생일 파티를 계획하다.
유튜브 알고리즘 이상하다 같다 . > 유튜브 알고리즘이 이상해진 것 같아.
혈압 계속 상승하다 . > ",혈압이 계속 상승해요.
"우리 동네 새 식당 생기다 . > 우리 동네에 새로운 식당 생겼어요.
도서관 조용하다 분위기 . > 도서관은 조용한 분위기였다.
그 일 행운 필요하다 . > 그건 정말 행운이 필요한 일이야
내일 동생 학교 행사 있다 . > ",내일은 동생 학교 행사가 있어.
"10년 전 이사 오다 . > 10년 전에 이사 왔어
여기 주차 공간 있다 ? > 여기에 주차할 수 있는 공간이 있나요?
그 그 주제 깊다 생각하다 있다 . > 그는 그 주제에 대해 깊게 생각하고 있어.
너 희망 포기하다 않다 주다 . > ",네 희망을 포기하지 말아줘.
"온라인 결제 후 영수증 어디서 받다 가능 ? > 온라인 결제 후 영수증을 어디서 받을 수 있나요?
슈퍼마켓 장 보다 . > 슈퍼마켓에서 장을 봐야 해
아이 피아노 배우다 싶다 하다 . > 아이가 피아노 배우고 싶다고 해.
그 사건 나 슬프다 하다 . > ",그 사건은 나를 슬프게 했다.
"낮잠 잠시 자다 기운 나다 . > 낮잠을 잠시 자니 기운이 났다.
아이 습관 고치다 힘들다 . > 아이 습관 고치기 힘들다.
주차장 CCTV 설치 되다 있다 ? > 주차장에 CCTV가 설치되어 있나요?
오늘 팀 연습 어떻게 진행 ? > ",오늘 팀 연습 어떻게 진행되나요?
"다음 계획 무엇 ? > 다음 계획은 무엇인가요?
아기 처음 말 하다 . > 아기가 처음으로 말을 했어.
팀 프로젝트 언제 시작 ? > 팀 프로젝트 언제 시작해?
나 도자기 만들다 시작하다 . > ",나는 도자기 만들기를 시작했어.
"이 방송 몇 시즌 방영 중 ? > 이 방송은 몇 시즌째 방영 중이야?
도서관 새 책 발견 하다 . > 도서관에서 새로운 책을 발견했다.
읽다 책 마침내 다 읽다 . > 읽던 책을 마침내 다 읽었다.
세종대왕 훈민정음 창제 하다 . > ",세종대왕은 훈민정음을 창제했어요.
"체육 대회 은메달 받다 . > 체육 대회에서 은메달을 받았어.
IDE 설정 변경 하다 . > IDE 설정 변경했어.
그녀 입 모양 보다 말 이해하다 . > 그녀는 입모양을 보며 말을 이해해요.
댓글 의견 남기다 보다 ? > ",댓글에 의견을 남겨볼까?
"비상구 대피하다 . > 비상구로 대피하세요.
이 레스토랑 어떻게 알다 ? > 이 레스토랑 어떻게 알게 되셨나요?
만화 러브라인 인상적 . > 만화 속 러브라인이 가장 인상적이었어.
세상 아직 탐험하다 못하다 곳 많다 . > ",세상에는 아직 탐험하지 않은 곳이 많아
"영화관 팝콘 먹다 . > 영화관에서는 팝콘을 먹었다.
철학자 질문하다 멈추다 않다 . > 철학자는 질문하는 것을 멈추지 않는다.
시련 성장 기회이다 . > 시련은 성장의 기회야
복장 규정 따로 있다 ? > ",복장 규정은 따로 있나요?
"저기 무엇 곳 ? > 저기 뭐하는 곳이야?
미국 무역 협상 어떻다 되다 ? > 미국과의 무역 협상 어떻게 됐어?
교과서 언제 구입 ? > 교과서 언제 구입해요?
교통카드 잔액 얼마나 남다 ? > ",교통카드 잔액이 얼마나 남았나요?
"7월 7일 칠석이다 . > 7월 7일은 칠석이야
목표 달성하다 . > 목표를 달성했어요.
이 회사 복리후생 어떤 것 있다 ? > 이 회사의 복리후생은 어떤 게 있나요?
갑자기 비 오다 우산 빌리다 . > ",갑자기 비가 와서 우산을 빌렸어.
"자연 인간 힐링 장소이다 . > 자연은 인간의 힐링 장소야
그 꽃 나 선물 하다 . > 그는 나에게 꽃을 선물했다.
원데이 클래스 다니다 다양하다 배우다 있다 . > 원데이 클래스를 다니며 다양한 것을 배우고 있어.
로스트 앤 파운드 가다 . > ",로스트 앤 파운드로 가야겠어요.
"프로젝트 성공 완료하다 . > 프로젝트가 성공적으로 완료됐어요.
그 농인 세계 여행 즐기다 . > 그는 농인인데, 세계 여행을 즐긴다.
이번 주말 파티하다 오다 ? > 이번 주말에 파티하는데 오실래요?
새롭다 식물 집 가져오다 . > ",새로운 식물을 집에 가져왔다.
"동아리 행사 준비하다 중 . > 동아리에서 행사를 준비 중이야.
출장 동안 회사 연락처 알다 주다 ? > 출장 동안 회사 연락처를 알려주시겠어요?
성공 기쁨 느끼다 . > 성공의 기쁨을 느껴
이 웹사이트 사용자 평가 어떻다 ? > ",이 웹사이트의 사용자 평가는 어떤가요?
"사람마다 삶 가치관 다르다 . > 사람마다 삶의 가치관이 다르다
나 말 끝나다 말하다 . > 내 말 끝나면 말해.
출장 중 회의 참석 해야하다 ? > 출장 중에도 회의에 참석해야 하나요?
논문 수정사항 많다 ! > ",논문 수정사항이 많네요!
"간호사 환자 돌보다 직업 이다 . > 간호사는 환자를 돌보는 직업이다.
아르헨티나 부에노스아이레스 탱고 배우다 . > 아르헨티나의 부에노스아이레스에서는 탱고를 배웠어.
그 행운 주문 외우다 . > 그는 행운의 주문을 외웠다
온라인 구매 가능 제품 ? > ",온라인으로도 구매 가능한 제품인가요?
"점심 항상 도시락 싸다 가다 . > 점심은 항상 도시락을 싸가
해외 여행 문화충격 느끼다 ? > 해외 여행 중 문화충격 느낀 적 있나요?
이 노래 90년대 히트곡 이다 . > 이 노래는 90년대 히트곡이었다.
웹페이지 디자인 개선하다 어떻게 하다 ? > ",웹페이지 디자인을 개선하려면 어떻게 해야해요?
"세상 다양하다 이야기 있다 . > 세상에는 다양한 이야기가 있어
작다 화분 꽃 피다 . > 작은 화분에 꽃이 피었다.
웹사이트 사용하다 폰트 무엇 ? > 웹사이트에서 사용하는 폰트는 뭐에요?
약속 시간 맞추다 출발하다 . > ",약속 시간에 맞춰서 출발할게
"판사 판결 내리다 . > 판사는 판결을 내린다.
항공사 티켓 카운터 위치 알리다 . > 항공사의 티켓 카운터 위치를 알려줄래요?
택시 타다 할인 되다 ? > 택시를 타면 할인이 되나요?
지진 후 여진 오다 가능 . > ",지진 후 여진이 올 수 있어요.
"논문 피드백 어떻게 생각하다 ? > 논문 피드백은 어떻게 생각하세요?
도쿄 타워 전망 최고 있다 . > 도쿄 타워에서의 전망은 최고였어.
할머니 손편지 보내다 . > 할머니가 손편지 보냈어.
조금 천천히 가다 . 몸 안 좋다 . > ",조금만 천천히 가주세요. 몸이 안 좋아요.
"스포츠 물품 대여 가능 ? > 스포츠 물품 대여 가능한가요?
요즘 바쁘다 힘들다 . > 요즘 너무 바빠서 힘들어.
철학 책 생각 많이 하다 만들다 . > 철학 책은 생각을 많이 하게 한다.
방과 후 학원 가다 . > ",방과 후에 학원을 다녀.
"그녀 해변 소풍 하다 . > 그녀와 해변에서 소풍을 했다.
네팔 히말라야 산맥 보다 있다 . > 네팔에서는 히말라야 산맥을 볼 수 있었어.
책 일러스트 아름답다 . > 책의 일러스트가 아름답다.
우울하다 기분 들다 음악 듣다 . > ",우울한 기분이 들어서 음악을 들었다.
"아빠 차 키 어디 두다 ? > 아빠, 차 키 어디 뒀어요?
환승 정보 확인하다 어디 가다 ? > 환승 정보를 확인하려면 어디로 가야해요?
책상 위 책 여러개 놓이다 . > 책상 위에는 여러 책들이 놓여 있다.
어제 저녁 무엇 먹다 ? > ",어제 저녁에 뭐 먹었어요?
"사진 장비 무엇 사용 ? > 사진 장비로 무엇을 사용하시나요?
어떤 사건 수사 중 ? > 어떤 사건을 수사 중이신가요?
선생님 언제 오다 ? > 선생님은 언제 오세요?
이 책 두 권 이루어지다 . > ",이 책은 두 권으로 이루어져 있다.
"오늘 점심 무엇 먹다 ? > 오늘 점심은 뭐 먹을까?
이 웹사이트 어떤 브라우저 가장 잘 동작하다 ? > 이 웹사이트는 어떤 브라우저에서 가장 잘 동작하나요?
선생님 우리 생각하다 기술 가르치다 . > 선생님은 우리에게 생각하는 기술을 가르칩니다.
수화물 트렁크 넣다 되다 ? > ",수화물을 트렁크에 넣어도 될까요?
"농촌 지역 물 부족 문제 심각하다 . > 농촌 지역에서 물 부족 문제가 심각하다.
튜토리얼 필수 이다 ? > 튜토리얼은 필수야?
카나리아 제도 해변 평온하다 . > 카나리아 제도의 해변은 평온했어.
사람마다 인생 해석 다르다 . > ",사람마다 인생의 해석이 다르다
"집 새롭다 가구 사다 . > 집에 새로운 가구를 샀다.
길찾기 위해 어떤 앱 추천하다 ? > 길찾기를 위해 어떤 앱을 추천하나요?
목표 초과 달성하다 . > 목표를 초과 달성했어요.
전방 사고 나다 길 막히다 . > ",전방에 사고가 나서 길이 막혀있어요.
"나 매주 미술 수업 듣다 있다 . > 나는 매주 미술 수업을 듣고 있어.
그 게임 친구 같이 가능 ? > 그 게임 친구랑 같이 할 수 있어?
성과 팀워크 영향 미치다 . > 성과가 팀워크에 영향을 미쳤어요.
목표 수정하다 필요하다 . > ",목표를 수정할 필요가 있어요.
"요즘 새 노래 있다 ? > 요즘 새로 나온 노래 있어요?
나 동생 책임감 있다 행동 가르치다 . > 나는 동생에게 책임감 있는 행동을 가르쳤다.
고구려 백제 어떤 관계 ? > 고구려와 백제는 어떤 관계였을까?
이 웹사이트 데이터 어디 저장되다 ? > ",이 웹사이트의 데이터는 어디에 저장되나요?
