augmentation_method,idx,gloss,spoken
SP,630,송파 지하철 찾다 방법 무엇,송파역까지 어떻게 가나요?
SP,631,송파 지하철 곳 무엇 방법,송파역까지 어떻게 가나요?
SP,632,송파 지하철 길 무엇 방법,송파역까지 어떻게 가나요?
SP,633,송파 지하철 목적 무엇 방법,송파역까지 어떻게 가나요?
SP,634,송파 지하철 목적 길 가다 방법,송파역까지 어떻게 가나요?
SP,635,송파 지하철 가다 길 가다 방법,송파역까지 어떻게 가나요?
SP,636,송파 지하철 가다 원하다 길 가다 방법,송파역까지 어떻게 가나요?
SP,637,송파 지하철 찾다 길 가다 방법,송파역까지 어떻게 가나요?
SP,638,송파 지하철 곳 목적 무엇,송파역까지 어떻게 가나요?
SP,639,송파 지하철 길 목적 무엇,송파역까지 어떻게 가나요?
SP,640,송파 지하철 가다 목적 무엇,송파역까지 어떻게 가나요?
SP,641,송파 지하철 찾다 목적 무엇,송파역까지 어떻게 가나요?
SP,642,송파 지하철 곳 목적 방법,송파역까지 어떻게 가나요?
SP,643,송파 지하철 길 목적 방법,송파역까지 어떻게 가나요?
SP,644,수고,노력
SP,645,수어  느리다  부탁,천천히 수화를 해주세요.
SP,646,수업 시작,수업 시작
SP,647,수영 장소 물 깨끗하다 아니다,수영장 물이 깨끗하지 않습니다
SP,648,짐  무게  초과  추가  돈주다  어디  곳,추가 수하물 요금은 어디에서 지불합니까?
SP,649,짐  무게  초과  추가  돈주다  곳  어디,추가 수하물 요금은 어디에서 지불합니까?
SP,650,짐  무게  초과  추가  돈주다  어디,추가 수하물 요금은 어디에서 지불합니까?
SP,651,짐  무게  초과  추가  돈주다  곳,추가 수하물 요금은 어디에서 지불합니까?
SP,652,항공  짐  맡기다  어디  곳,수하물 보관소는 어디에 있습니까?
SP,653,항공  짐  맡기다  곳  어디,수하물 보관소는 어디에 있습니까?
SP,654,항공  짐  맡기다  어디,수하물 보관소는 어디에 있습니까?
SP,655,항공  짐  맡기다  곳,수하물 보관소는 어디에 있습니까?
SP,656,항공  짐  검사  두다  어디  곳,수하물 보관소는 어디에 있습니까?
SP,657,항공  짐  검사  두다  곳  어디,수하물 보관소는 어디에 있습니까?
SP,658,항공  짐  검사  두다  어디,수하물 보관소는 어디에 있습니까?
SP,659,항공  짐  검사  두다  곳,수하물 보관소는 어디에 있습니까?
SP,660,수화물,짐을 잃어버렸어요. 어떻게 해야 하나요?
SP,661,수화 더 배우다 원하다,수화를 더 배우고 싶어요
SP,662,수화  통역  필요  신청  방법,수화 통역사를 요청하고 싶습니다.
SP,663,숙제 잊다,숙제가 뭔지 잊었어
SP,664,술 취하다 나무 막대 사람 때리다 ,술 취한 남자가 방망이로 사람들을 때리고 있습니다.
SP,665,숨 안되다,숨을 쉴 수가 없어요.
SP,666,쉬다 -하다가 다시 시작,쉬고 다시 시작하자
SP,667,쉽다,쉬운
SP,668,비행기  안  스케이트  가지다  가능,스케이트를 기내에 반입할 수 있나요?
SP,669,스케이트  비행기  안  가지다  가능,스케이트를 기내에 반입할 수 있나요?
SP,670,스케이트  짐  맡기다  가능,스케이트를 위탁 수하물로 보낼 수 있습니까?
SP,671,스키 넘어지다 서다 불가능,스키를 타다가 넘어져서 일어나지 못해요.
SP,672,슬프다,슬퍼
SP,673,표,티켓이 있습니까?
SP,674,표 사다,티켓을 구매하셔야 합니다.
SP,675,표 사다,티켓을 샀니?
SP,676,표,티켓입니다.
SP,677,시간 지키다 철저하다 중요,시간을 지키는 것이 중요하다
SP,678,시간 부족,충분하지 않은 시간
SP,679,시계 잃어버리다,시계를 잃어버렸어요.
SP,680,시계 없다 잃어버리다,시계를 잃어버렸어요.
SP,681,시계 실종,시계를 잃어버렸어요.
SP,682,시계 없다 실종,시계를 잃어버렸어요.
SP,683,시계 찾다 실종,시계를 잃어버렸어요.
SP,684,시계 사라지다 실종,시계를 잃어버렸어요.
SP,685,시계 잃어버리다 실종,시계를 잃어버렸어요.
SP,686,시계 실종 잃어버리다,시계를 잃어버렸어요.
SP,687,버스  어디  곳,시내버스 정류장이 어디인가요?
SP,688,버스  곳  어디,시내버스 정류장이 어디인가요?
SP,689,버스  어디,시내버스 정류장이 어디인가요?
SP,690,버스  곳,시내버스 정류장이 어디인가요?
SP,691,지방  버스  어디  곳,시외버스정류장이 어디인가요?
SP,692,지방  버스  곳  어디,시외버스정류장이 어디인가요?
SP,693,지방  버스  어디,시외버스정류장이 어디인가요?
SP,694,지방  버스  곳,시외버스정류장이 어디인가요?
SP,695,시청,시청에 내려주실 수 있습니까?
SP,696,시청 내리다,시청에 내려주실 수 있습니까?
SP,697,시청 차내리다,시청에 내려주실 수 있습니까?
SP,698,시청 오케이,시청에 내려주실 수 있습니까?
SP,699,시청 차두다,시청에 내려주실 수 있습니까?
SP,700,시청 내리다 오케이,시청에 내려주실 수 있습니까?
SP,701,시청 차내리다 오케이,시청에 내려주실 수 있습니까?
SP,702,시험 합격 기쁘다 불면증,시험에 합격해서 너무 기뻐서 잠을 못자
SP,703,먹다  어디  곳,레스토랑이 어디 있니?
SP,704,먹다  곳  어디,레스토랑이 어디 있니?
SP,705,먹다  어디,레스토랑이 어디 있니?
SP,706,먹다  곳,레스토랑이 어디 있니?
SP,707,먹다 중간 목 실수 삼키다,식사를 하는 동안 목에 음식이 걸렸습니다.
SP,708,신분당 곳 무엇,신분당선은 어디서 타나요?
SP,709,엄지손가락 자르다,신체 일부가 절단되었습니다.
SP,710,실수하다,실수야
SP,711,싫다,싫어하다
SP,712,심심하다,난 지루해
SP,713,밤 12시 후 돈 추가,심야할증료가 적용되나요?
SP,714,밤 12시 후 돈 추가,심야할증료가 적용됩니다.
SP,715,싸우다 하지마 친하다,싸우지 말고 친하게 지내라
SP,716,쌍둥이 성격 다르다,쌍둥이는 성격이 다르다
SP,717,쌍둥이 낳다 그렇다면 행복 고생 더 2배,쌍둥이를 낳으면 행복도 고난도 두 배로
SP,718,기분 좋다,오 기분이 좋아
SP,719,맞다 더럽다,아 너무 더럽다
SP,720,아기 갑자기 토하다,아기가 갑자기 토합니다.
SP,721,아기 숨 힘들다,아기가 숨을 쉬지 않습니다.
SP,722,아기 장난감 먹다 삼키다,아기가 장난감을 삼켰습니다.
SP,723,아니다,아니요.
SP,724,아빠 일 생기다 모두 기억,아버지는 그것을 기억했다
SP,725,아빠 딸 미국 보내다 위하여 일 열심히,아버지는 딸을 미국으로 유학 보내려고 열심히 일했습니다.
SP,726,아버지 키우다 했었다 소 팔다 학교 아들 보내다,아버지는 소를 팔고 아들을 학교에 보냈습니다.
SP,727,아버지 늙다 건강 돌보다 필요,아버지도 늙어서 건강을 돌봐야 한다.
SP,728,아빠 아들 데려가다 박물관 가다,아빠는 아들을 박물관에 데려갔다
SP,729,아시아  항공  표  어디  곳,아시아나항공 카운터는 어디인가요?
SP,730,아시아  항공  표  곳  어디,아시아나항공 카운터는 어디인가요?
SP,731,아시아  항공  표  어디,아시아나항공 카운터는 어디인가요?
SP,732,아시아  항공  표  곳,아시아나항공 카운터는 어디인가요?
SP,733,어린이교통카드 되다,어린이 교통카드를 사용할 수 있습니까?
SP,734,아이 지금 5 되다,아이는 다섯 살이다
SP,735,아기 독 약 삼키다,아이는 독을 삼켰다.
SP,736,아기 벌 크다 침 팔 주사 쓰러지다,아이는 말벌에 쏘여 쓰러졌다.
SP,737,아기 방 갇히다,아이는 방에 갇혔습니다.
SP,738,아기 장남감 삼키다,아이가 장난감을 삼켰습니다.
SP,739,아이 혼자 방황,아이는 혼자 방황하고 있습니다.
SP,740,아이 놀다 곳 실종,나는 공원에서 아이를 잃었다.
SP,741,아이 잃어버리다,나는 내 아이를 잃었다.
SP,742,아이 없다 잃어버리다,나는 내 아이를 잃었다.
SP,743,아이 실종,나는 내 아이를 잃었다.
SP,744,아이 없다 실종,나는 내 아이를 잃었다.
SP,745,아이 찾다 실종,나는 내 아이를 잃었다.
SP,746,아이 사라지다 실종,나는 내 아이를 잃었다.
SP,747,아이 잃어버리다 실종,나는 내 아이를 잃었다.
SP,748,아이 실종 잃어버리다,나는 내 아이를 잃었다.
SP,749,아이 잃어버리다,아이를 잃었나요?
SP,750,아이 없다 잃어버리다,아이를 잃었나요?
SP,751,아이 실종,아이를 잃었나요?
SP,752,아이 없다 실종,아이를 잃었나요?
SP,753,아이 찾다 실종,아이를 잃었나요?
SP,754,아이 사라지다 실종,아이를 잃었나요?
SP,755,아이 잃어버리다 실종,아이를 잃었나요?
SP,756,아이 실종 잃어버리다,아이를 잃었나요?
SP,757,도착 아직,아직 도착하지 않았습니까?
SP,758,도착 아직,아직 도착하지 않았습니다.
SP,759,아프다 참다 불가능,나는 고통을 참을 수 없습니다.
SP,760,몸 아프다 병원 가다 오다,나는 아파서 병원에 갔다
SP,761,아프다 원인 병원 입원,아파서 입원했어요
SP,762,아파트 가다,아파트 단지 안으로 들어가시기 바랍니다.
SP,763,아파트 저기,아파트 단지 안으로 들어가시기 바랍니다.
SP,764,아파트 저기 가다,아파트 단지 안으로 들어가시기 바랍니다.
SP,765,아파트 저기 곳,아파트 단지 안으로 들어가시기 바랍니다.
SP,766,아파트 안 곳,아파트 단지 안으로 들어가시기 바랍니다.
SP,767,아파트 안 도착,아파트 단지 안으로 들어가시기 바랍니다.
SP,768,아파트 안 가다,아파트 단지 안으로 들어가시기 바랍니다.
SP,769,저기 아파트 가다,아파트 단지 안으로 들어가시기 바랍니다.
SP,770,아파트 문 가다,아파트 단지 안으로 들어가시기 바랍니다.
SP,771,아파트 저기,아파트 단지 안으로 들어가 볼까요?
SP,772,아파트 저기 가다,아파트 단지 안으로 들어가 볼까요?
SP,773,아파트 저기 곳,아파트 단지 안으로 들어가 볼까요?
SP,774,아파트 안 곳,아파트 단지 안으로 들어가 볼까요?
SP,775,아파트 안 도착,아파트 단지 안으로 들어가 볼까요?
SP,776,아파트 안 가다,아파트 단지 안으로 들어가 볼까요?
SP,777,아프다,아픈
SP,778,안되다,불가능합니다.
SP,779,바쁘다 아니다 만나다,바쁘지 않으면 보자
SP,780,안경 찾다 실종,안경을 잃어버렸어요.
SP,781,안경 사라지다 실종,안경을 잃어버렸어요.
SP,782,안경 잃어버리다 실종,안경을 잃어버렸어요.
SP,783,안경 실종 잃어버리다,안경을 잃어버렸어요.
SP,784,안내소 무엇,안내데스크는 어디에 있나요?
SP,785,안내소 곳,안내데스크는 어디에 있나요?
SP,786,안내소 곳 무엇,안내데스크는 어디에 있나요?
SP,787,안내소 곳곳,안내데스크는 어디에 있나요?
SP,788,안내소 무엇 곳,안내데스크는 어디에 있나요?
SP,789,안내소 뼈곳,안내데스크는 어디에 있나요?
SP,790,안되다,그럴 순 없어?
SP,791,안전벨트,안전벨트를 매십시오.
SP,792,안전벨트 꼿다,안전벨트를 매십시오.
SP,793,꼿다,안전벨트를 매십시오.
SP,794,알다,괜찮아.
SP,795,미래 학생 가르치다 고민 많다,앞으로 학생들을 어떻게 가르칠지 막막합니다.
SP,796,애인 만나다 위하다 명동 가다,나는 연인을 만나러 명동에 갔다.
SP,797,물  짐  맡기다  가능,액체류를 위탁 수하물로 보낼 수 있습니까?
SP,798,약 보다 차내리다,약국에 들러주세요.
SP,799,약 무엇,약국은 어디에 있습니까?
SP,800,약 곳,약국은 어디에 있습니까?
SP,801,약 곳 무엇,약국은 어디에 있습니까?
SP,802,약 곳곳,약국은 어디에 있습니까?
SP,803,약 무엇 곳,약국은 어디에 있습니까?
SP,804,약 뼈곳,약국은 어디에 있습니까?
SP,805,약속 늦다,약속 시간에 늦었습니까?
SP,806,약속 지키다 중요,약속을 지키는 것이 중요하다
SP,807,살다 어디 ?,어디 살아요
SP,808,어디 연기 불 느끼다,어딘가에 연기가 있습니다. 불이 난 것 같아요.
SP,809,누가 건물 추락,누군가 건물에서 떨어졌습니다.
SP,810,누가 교통사고,누군가 교통사고를 당했습니다.
SP,811,누가 거리 곳 피 머리 흐르다,누군가 거리에서 피를 많이 흘리고 있습니다.
SP,812,누가 바다 빠지다 헤엄치다,누군가가 바다에 빠졌습니다.
SP,813,누가 벼락 엄지손가락,누군가가 번개를 맞았습니다.
SP,814,누가 자살 중,누군가가 자살을 시도하고 있습니다.
SP,815,누가 나 죽이다,누군가 나를 죽이려고 합니다.
SP,816,누가 칼 협박 가지다,누군가가 칼로 위협하고 있습니다.
SP,817,누가 칼 살인 피 흐르다,누군가 칼에 찔려 피를 흘리고 있습니다.
SP,818,누가 잡다,누군가에게 납치되었습니다.
SP,819,무엇,어느 것?
SP,820,어떻게,어떻게 해야 하나요?
SP,821,어렵다,어렵네
SP,822,어른 만나다 예의 말하다 필요,어른 앞에서는 정중하게 말해야 합니다.
SP,823,어린이집 보다 차내리다,어린이집에 들러주세요.
SP,824,어린이집 주차,어린이집에 차를 주차하겠습니다.
SP,825,감사 잘 먹다,감사합니다 잘먹겠습니다
SP,826,어제 -보다 오늘 춥다 아니다,오늘은 어제보다 춥지 않다
SP,827,언덕 다음 여기,언덕 너머로 내려줄까요?
SP,828,언덕 저기 곳 다음 내리다,언덕 너머로 내려줄까요?
SP,829,언덕 저기 곳 다음 차내리다,언덕 너머로 내려줄까요?
SP,830,언덕 저기 곳 다음,언덕 너머로 내려줄까요?
SP,831,언덕 저기 곳 다음 도착 내리다,언덕 너머로 내려줄까요?
SP,832,언덕 저기 곳 다음 도착 차내리다,언덕 너머로 내려줄까요?
SP,833,돈 얼마,얼마예요?
SP,834,돈주다 얼마,얼마예요?
SP,835,돈얼마,얼마예요?
SP,836,돈주다 돈얼마,얼마예요?
SP,837,엄마 헤어지다 슬프다,어머니와 헤어지는 것이 슬프다
SP,838,없다,없음
SP,839,에어컨 끄다,에어컨을 꺼주세요.
SP,840,춥다 끄다,에어컨을 꺼주세요.
SP,841,에어컨 켜다,에어컨을 켜주세요.
SP,842,에어컨,에어컨을 켜주세요.
SP,843,춥다 켜다,에어컨을 켜주세요.
SP,844,에어컨 끄다,에어컨을 끌까요?
SP,845,춥다 끄다,에어컨을 끌까요?
SP,846,엘리베이터 안내하다 도와주다,엘리베이터 타는 것을 도와드릴까요?
SP,847,엘리베이터 안내하다 도움받다,엘리베이터에 타도록 도와주세요.
SP,848,엘리베이터 갑자기 멈추다,엘리베이터가 중간에 갑자기 멈췄다.
SP,849,엘리베이터 무엇,엘리베이터는 어디에 있습니까?
SP,850,엘리베이터 곳,엘리베이터는 어디에 있습니까?
SP,851,엘리베이터 곳 무엇,엘리베이터는 어디에 있습니까?
SP,852,엘리베이터 곳곳,엘리베이터는 어디에 있습니까?
SP,853,엘리베이터 무엇 곳,엘리베이터는 어디에 있습니까?
SP,854,엘리베이터 뼈곳,엘리베이터는 어디에 있습니까?
SP,855,비자  책  잃어버리다  방법,여권을 잃어버렸어요. 어떻게 해야 하나요?
SP,856,비자  책  없다  방법,여권이 없어요. 어떻게 해야 하나요?
SP,857,여기 곳 서대문구 홍제동 한양 아파트 집 위 곳 사람 추락 목적 서다,서대문구 홍제동 한양아파트인데 지붕에서 사람이 떨어지려고 합니다.
SP,858,여기 명동 지하철,명동역입니다.
SP,859,여기 서울 지하철,서울역입니다.
SP,860,여기 송파 지하철 맞다,송파역입니다.
SP,861,여기 신촌 지하철,신촌역입니다.
SP,862,여기 1호 되다,여기서 1호선을 탈 수 있습니까?
SP,863,여기 1호 되다,여기서 1호선을 타시면 됩니다.
SP,864,내리다 갈아타다 가능,여기서 환승하시면 됩니다.
SP,865,여기 기차 되다,여기에서 기차를 탈 수 있습니다.
SP,866,여기 맞다,여기에서 내려드릴까요?
SP,867,여기 내리다 맞다,여기에서 내려드릴까요?
SP,868,여기 차내리다 맞다,여기에서 내려드릴까요?
SP,869,여기 맞다,여기에서 내려줘
SP,870,여기 내리다 맞다,여기에서 내려줘
SP,871,여기 차내리다 맞다,여기에서 내려줘
SP,872,지금 내리다,여기서 하차하겠습니다.
SP,873,여기 내리다 맞다,여기서 내리는게 맞나요?
SP,874,여기 내리다 맞다,여기에서 내리는 것이 맞습니다.
SP,875,택시 여기 되다,여기에서 택시를 탈 수 있습니까?
SP,876,택시 여기 되다,여기에서 택시를 탈 수 있습니다.
SP,877,여기 있다,여기 있어
SP,878,여기 있다,여기 있을래?
SP,879,여의도 방법,여의도까지 어떻게 가나요?
SP,880,여의도 곳 방법,여의도까지 어떻게 가나요?
SP,881,여의도 길 방법,여의도까지 어떻게 가나요?
SP,882,여의도 목적 방법,여의도까지 어떻게 가나요?
SP,883,여의도 가다 원하다 방법,여의도까지 어떻게 가나요?
SP,884,여의도 찾다 방법,여의도까지 어떻게 가나요?
SP,885,여의도 무엇,여의도까지 어떻게 가나요?
SP,886,여의도 곳 무엇,여의도까지 어떻게 가나요?
SP,887,여의도 길 무엇,여의도까지 어떻게 가나요?
SP,888,여의도 목적 무엇,여의도까지 어떻게 가나요?
SP,889,여의도 가다 무엇,여의도까지 어떻게 가나요?
SP,890,여의도 가다 원하다 무엇,여의도까지 어떻게 가나요?
SP,891,여의도 찾다 무엇,여의도까지 어떻게 가나요?
SP,892,여의도 방법 무엇,여의도까지 어떻게 가나요?
SP,893,여의도 무엇 방법,여의도까지 어떻게 가나요?
SP,894,여의도 가다 방법,여의도까지 어떻게 가나요?
SP,895,여의도 길 가다 방법,여의도까지 어떻게 가나요?
SP,896,여행  보험  가입  어디  곳,여행자보험에 가입하고 싶은데 어디서 할 수 있나요?
SP,897,여행  보험  가입  곳  어디,여행자보험에 가입하고 싶은데 어디서 할 수 있나요?
SP,898,여행  보험  가입  어디,여행자보험에 가입하고 싶은데 어디서 할 수 있나요?
SP,899,여행  보험  가입  곳,여행자보험에 가입하고 싶은데 어디서 할 수 있나요?
SP,900,지하철 곳 옷가게 있다,역사에 옷가게가 있습니다.
SP,901,지하철 곳 카페 있다,역에 커피숍이 있습니까?
SP,902,지하철 곳 카페 있다,역 안에 커피숍이 있습니다.
SP,903,지하철 곳 편의점 있다,역에 편의점이 있습니까?
SP,904,지하철 곳 편의점 있다,역 안에 편의점이 있습니다.
SP,905,열쇠 잃어버리다,열쇠를 잃어버렸어요.
SP,906,열쇠 없다 잃어버리다,열쇠를 잃어버렸어요.
SP,907,열쇠 실종,열쇠를 잃어버렸어요.
SP,908,열쇠 없다 실종,열쇠를 잃어버렸어요.
SP,909,열쇠 찾다 실종,열쇠를 잃어버렸어요.
SP,910,열쇠 사라지다 실종,열쇠를 잃어버렸어요.
SP,911,열쇠 잃어버리다 실종,열쇠를 잃어버렸어요.
SP,912,열쇠 실종 잃어버리다,열쇠를 잃어버렸어요.
SP,913,열쇠 잃어버리다,열쇠를 분실하셨나요?
SP,914,열쇠 없다 잃어버리다,열쇠를 분실하셨나요?
SP,915,열쇠 실종,열쇠를 분실하셨나요?
SP,916,열쇠 없다 실종,열쇠를 분실하셨나요?
SP,917,열쇠 찾다 실종,열쇠를 분실하셨나요?
SP,918,열쇠 사라지다 실종,열쇠를 분실하셨나요?
SP,919,열쇠 잃어버리다 실종,열쇠를 분실하셨나요?
SP,920,열쇠 실종 잃어버리다,열쇠를 분실하셨나요?
SP,921,지하철 시간 일정하다 위아래,열차 배차 시간이 정확하지 않습니다.
SP,922,지하철 시간 딱,열차 배차 시간은 일정합니까?
SP,923,지하철오다 중,기차가 오고 있다.
SP,924,지하철오다 아직,기차는 아직 안오나요?
SP,925,영등포 곳 찾다 방법 무엇,영등포까지 어떻게 가나요?
SP,926,영등포 길 찾다 방법 무엇,영등포까지 어떻게 가나요?
SP,927,영등포 곳 길 방법 무엇,영등포까지 어떻게 가나요?
SP,928,영등포 길 곳 방법 무엇,영등포까지 어떻게 가나요?
SP,929,영등포 곳 찾다 무엇 방법,영등포까지 어떻게 가나요?
SP,930,영등포 길 찾다 무엇 방법,영등포까지 어떻게 가나요?
SP,931,영등포 곳 길 무엇 방법,영등포까지 어떻게 가나요?
SP,932,영등포 길 곳 무엇 방법,영등포까지 어떻게 가나요?
SP,933,영등포 곳 찾다 곳 방법,영등포까지 어떻게 가나요?
SP,934,영등포 길 찾다 곳 방법,영등포까지 어떻게 가나요?
SP,935,영등포 곳 찾다 길 방법,영등포까지 어떻게 가나요?
SP,936,영등포 길 찾다 길 방법,영등포까지 어떻게 가나요?
SP,937,영등포 곳 찾다 길 무엇,영등포까지 어떻게 가나요?
SP,938,영등포 길 찾다 길 무엇,영등포까지 어떻게 가나요?
SP,939,영등포 곳 찾다 가다 방법,영등포까지 어떻게 가나요?
SP,940,영등포 곳 찾다 길 가다 방법,영등포까지 어떻게 가나요?
SP,941,영등포 길 찾다 길 가다 방법,영등포까지 어떻게 가나요?
SP,942,영수증 필요,영수증이 필요하세요?
SP,943,영수증 원하다,영수증이 필요하세요?
SP,944,영수증,영수증 주세요.
SP,945,영수증 받다,영수증 주세요.
SP,946,영수증 주세요,영수증 주세요.
SP,947,영어 배우다 원하다,나는 영어를 배우고 싶다
SP,948,영화 보다,영화를 감상
SP,949,영화 보다 슬프다,영화보고 슬펐다
SP,950,예의 지키다,에티켓을 지키다
SP,951,오늘 만나다 가능,오늘 만날 수 있어요
SP,952,오늘 사랑 깨지다 위로 부탁,오늘 헤어졌어요 위로해주세요
SP,953,오늘 하루 수고,오늘 고생하셨습니다.
SP,954,예전 일 때문에 기억 애매,오래전 일이라 기억이 잘 안나네요
SP,955,오른쪽,오른쪽?
SP,956,오른쪽,오른쪽.
SP,957,오천원,5천원인가요?
SP,958,오천원,5천원입니다.
SP,959,착하다 사람 화 더 무섭다,온유한 사람이 화나면 더 무섭다
SP,960,옷 더럽다 심하다 빨래,옷이 너무 더러워서 세탁했어요
SP,961,옷 크다 입다 불가능,옷이 너무 커서 입기 힘들다
SP,962,와이파이,Wi-Fi 신청이 가능한가요?
SP,963,와이파이1  빌리다  어디  곳,와이파이는 어디서 빌릴 수 있나요?
SP,964,와이파이1  빌리다  곳  어디,와이파이는 어디서 빌릴 수 있나요?
SP,965,와이파이1  빌리다  어디,와이파이는 어디서 빌릴 수 있나요?
SP,966,와이파이1  빌리다  곳,와이파이는 어디서 빌릴 수 있나요?
SP,967,와이파이2  빌리다  어디  곳,와이파이는 어디서 빌릴 수 있나요?
SP,968,와이파이2  빌리다  곳  어디,와이파이는 어디서 빌릴 수 있나요?
SP,969,와이파이2  빌리다  어디,와이파이는 어디서 빌릴 수 있나요?
SP,970,와이파이2  빌리다  곳,와이파이는 어디서 빌릴 수 있나요?
SP,971,나 말 듣다 아니다 왜,왜 내 말을 안 들어?
SP,972,헤어지다 아니다 왜,왜 헤어지지 않니?
SP,973,왼쪽,왼쪽?
SP,974,왼쪽,왼쪽.
SP,975,돈 얼마 맞다 확인,요금을 확인하시기 바랍니다.
SP,976,돈 얼마 맞다 확인,요금은 확인하셨나요?
SP,977,돈 계산 틀리다,가격이 안 맞나요?
SP,978,요즘 날 따뜻하다 자다,요즘 날씨가 따뜻해져서 졸려요
SP,979,용산역 접근 주차,나는 용산역 근처에 주차할 것이다.
SP,980,나 가족 행복 살다,우리 가족은 행복하게 살고 있습니다
SP,981,우리 2 만나다 대화 부탁,만나서 이야기하자
SP,982,어머니 자녀 독하다 키우다,어머니는 자식을 엄하게 키웠다.
SP,983,나 집 소 오늘 아침 낳다,우리 소가 오늘 아침에 새끼를 낳았어요
SP,984,나 집 불,저희 집에 불이 났어요.
SP,985,우리 둘 학교 같다,우리는 같은 학교에 간다
SP,986,아기 갑자기 머리 우산,아이가 갑자기 의식을 잃었습니다.
SP,987,우산 실종,우산을 잃어버렸어요.
SP,988,우산 없다 실종,우산을 잃어버렸어요.
SP,989,우산 찾다 실종,우산을 잃어버렸어요.
SP,990,우산 사라지다 실종,우산을 잃어버렸어요.
SP,991,우산 잃어버리다 실종,우산을 잃어버렸어요.
SP,992,우산 실종 잃어버리다,우산을 잃어버렸어요.
SP,993,우산 잃어버리다,우산을 잃어버렸어요.
SP,994,우산 없다 잃어버리다,우산을 잃어버렸어요.
SP,995,편지  어디  곳,우체국은 어디에있어?
SP,996,편지  곳  어디,우체국은 어디에있어?
SP,997,편지  어디,우체국은 어디에있어?
SP,998,편지  곳,우체국은 어디에있어?
SP,999,우회전 맞다,우회전 하시나요?
SP,1000,우회전 확인 맞다,우회전 하시나요?
SP,1001,우회전 확인 맞다,우회전할까요?
SP,1002,우회전 맞다,우회전할까요?
SP,1003,우회전 맞다,우회전 맞습니다.
SP,1004,우회전 확인 맞다,우회전 맞습니다.
SP,1005,우회전 차내리다,우회전하여 내리시기 바랍니다.
SP,1006,위로 필요 같다,위로가 필요할 것 같아
SP,1007,가방  맡기다  가능  개수  몇,위탁 수하물은 몇 개까지 보낼 수 있나요?
SP,1008,가방  맡기다  무게  한계  몇,위탁 수하물의 무게 제한은 어떻게 됩니까?
SP,1009,가방  짐들다  무게  한계  몇,위탁 수하물의 무게 제한은 어떻게 됩니까?
SP,1010,가방  맡기다  무게  최고  가능  몇,위탁 수하물의 무게 제한은 어떻게 됩니까?
SP,1011,가방  짐들다  무게  최고  가능  몇,위탁 수하물의 무게 제한은 어떻게 됩니까?
SP,1012,위하다,~을위한
SP,1013,위험,위험한.
SP,1014,위 집 불,위층에 불이 났어요.
SP,1015,유리 고장 발 밟다 발바닥 상처,유리가 깨져 발을 다쳤습니다.
SP,1016,아기  유모차  빌리다  어디  곳,유모차 대여는 어디에서 하나요?
SP,1017,아기  유모차  빌리다  곳  어디,유모차 대여는 어디에서 하나요?
SP,1018,아기  유모차  빌리다  어디,유모차 대여는 어디에서 하나요?
SP,1019,아기  유모차  빌리다  곳,유모차 대여는 어디에서 하나요?
SP,1020,물건  잃어버리다  검사  두다  어디  곳,분실물 센터는 어디에 있습니까?
SP,1021,물건  잃어버리다  검사  두다  곳  어디,분실물 센터는 어디에 있습니까?
SP,1022,물건  잃어버리다  검사  두다  어디,분실물 센터는 어디에 있습니까?
SP,1023,물건  잃어버리다  검사  두다  곳,분실물 센터는 어디에 있습니까?
SP,1024,유실물,분실물 센터는 어디에 있습니까?
SP,1025,아기  모유  어디  곳,영유아 수유실은 어디에 있습니까?
SP,1026,아기  모유  곳  어디,영유아 수유실은 어디에 있습니까?
SP,1027,아기  모유  어디,영유아 수유실은 어디에 있습니까?
SP,1028,아기  모유  곳,영유아 수유실은 어디에 있습니까?
SP,1029,아기  젖병  어디  곳,영유아 수유실은 어디에 있습니까?
SP,1030,아기  젖병  곳  어디,영유아 수유실은 어디에 있습니까?
SP,1031,아기  젖병  어디,영유아 수유실은 어디에 있습니까?
SP,1032,아기  젖병  곳,영유아 수유실은 어디에 있습니까?
SP,1033,아기  쉬다  어디  곳,베이비 라운지는 어디에 있습니까?
SP,1034,아기  쉬다  곳  어디,베이비 라운지는 어디에 있습니까?
SP,1035,아기  쉬다  어디,베이비 라운지는 어디에 있습니까?
SP,1036,아기  쉬다  곳,베이비 라운지는 어디에 있습니까?
SP,1037,육교 곳 다음 내리다,육교 통과 후 내려주실 수 있나요?
SP,1038,육교 곳 다음 차내리다,육교 통과 후 내려주실 수 있나요?
SP,1039,육교 곳 다음,육교 통과 후 내려주실 수 있나요?
SP,1040,육교 곳 다음 도착 내리다,육교 통과 후 내려주실 수 있나요?
SP,1041,육교 곳 다음 도착 차내리다,육교 통과 후 내려주실 수 있나요?
SP,1042,육교 곳 다음 여기,육교 통과 후 내려주실 수 있나요?
SP,1043,은행 무엇 길,은행은 어디에 있습니까?
SP,1044,은행 길 무엇,은행은 어디에 있습니까?
SP,1045,은행 길 곳,은행은 어디에 있습니까?
SP,1046,은행 곳 길,은행은 어디에 있습니까?
SP,1047,은행 길,은행은 어디에 있습니까?
SP,1048,은행 곳 무엇,은행은 어디에 있습니까?
SP,1049,먹다 음식 베다,밥을 먹다가 칼로 손가락을 베었다.
SP,1050,음악 듣다 중에,나는 음악을 듣는 중이다
SP,1051,의자 무엇,의자는 어디에 있습니까?
