gloss,spoken
"엄지손가락 자르다 > 신체부위가 절단됐어요.
계단 곳곳 ? > ",계단은 어디에 있나요?
"이마트 곳 저기 다음 차내리다 > 이마트 지나서 내려주세요.
엘리베이터 사용 안되다 불가능 > ",엘리베이터가 안되네요.
"아파트 안 곳 ? > 아파트 단지 안으로 들어갈까요?
어지럽다 쓰러지다 > ",어지러워 쓰러졌습니다.
"3 찾다 길 방법 ? > 3번 출구로 나가려면 어떻게 가나요?
아기 숨 힘들다 > ",아기가 숨을 안 쉬어요.
"사진기 잃어버리다 > 카메라를 분실하였습니다.
나 자유 느끼다 원하다 > ",자유를 느끼고 싶다
"열쇠 실종 잃어버리다 ? > 열쇠를 잃어버리셨나요?
회의실 무엇 ? > ",회의실은 어디에 있나요?
"샛길 저기 다음 곳 ? > 골목길 지나서 내려드릴까요?
배우다 했었다 겸손 > ",배운 사람이 더 겸손하다
"경찰 저기 곳 다음 내리다 > 경찰서 지나서 내려주세요.
도착 알려주다 가능 > ",도착하면 알려드리겠습니다.
"영수증 필요 ? > 영수증 필요하세요?
의자 곳곳 ? > ",의자는 어디에 있나요?
"급하다 > 제가 좀 급합니다.
4사람 ? > ",모두 4명인가요?
"빵 집 어디 ? > 빵집이 어디에 있습니까
편지 어디 ? > ",우체국은 어디에 있습니까?
"한국 먹다 어디 ? > 한정식집이 어디에 있습니까?
아파트 안 도착 > ",아파트 단지 안으로 가주세요.
"때문 > 때문에
나사렛 가다 내리다 ? > ",나사렛대학교로 갈까요?
"시청 내리다 > 시청으로 가주세요.
저기 차내리다 맞다 > ",저기서 내려주세요.
"일 끝 집 가다 > 일을 끝내고 집에 갔어
스타벅스 전 곳 내리다 > ",스타벅스 못가서 내려주세요.
"물품보관 문안열리다 잘 안되다 > 물품보관함이 안되네요.
내리다 곳 알려주다 ? > ",내릴 역을 알려드릴까요?
"설명 다시 ? > 다시 설명해드릴까요?
핸드폰 번호 필요 ? > ",휴대폰 번호를 알려드릴까요?
"아파트 저기 가다 ? > 아파트 단지 안으로 들어갈까요?
버스 곳 내리다 맞다 > ",버스정류장에서 내려주세요.
"아기 장난감 먹다 삼키다 > 아기가 장난감을 삼켰어요.
서울농아인협회 목적 > ",서울농아인협회로 가주세요.
"여의도 무엇 ? > 여의도로 가려면 어떻게 가나요?
에어컨 켜다 > ",에어컨 좀 켜주세요.
"군청 곳 다음 여기 ? > 주민센터 지나서 내려드릴까요?
여의도 길 방법 ? > ",여의도로 가려면 어떻게 가나요?
"대로 다음 내리다 ? > 큰 길 지나서 내려드릴까요?
119 곳 다음 차내리다 > ",소방서 지나서 내려주세요.
"지하철 곳 12 > 12번 승강장입니다.
시청 차내리다 오케이 ? > ",시청에서 내려드릴까요?
"사거리 다음 ? > 사거리 지나서 내려드릴까요?
병원 저기 다음 도착 내리다 ? > ",병원 지나서 내려드릴까요?
"연착 확인증 필요 > 연착 지연 증명서 발급해주세요.
화장실 무엇 곳 ? > ",화장실이 어디에 있나요?
"종로 곳 가다 방법 무엇 ? > 종로로 가려면 어떻게 가나요?
명동 목적 > ",명동역으로 가주세요.
"지갑 실종 ? > 지갑을 분실하셨나요?
서울농아인협회 내리다 > ",서울농아인협회로 가주세요.
"배 침몰 > 배가 침몰하고 있어요.
백화점 다음 곳 저기 차내리다 > ",백화점 지나서 내려주세요.
"불가능 변하다 가능 > 불가능한 일은 없다
어린이교통카드 > ",아이 교통 카드입니다.
"부탁 > 부탁
보건소 곳 다음 ? > ",보건소 지나서 내려드릴까요?
"나사렛 도착 가다 ? > 나사렛대학교로 갈까요?
지름길 가다 내리다 > ",지름길로 가주세요.
"시간 지연되다 5분 > 5분 지연되었습니다.
빵 집 곳 어디 ? > ",빵집이 어디에 있습니까
"신호등 다음 도착 내리다 > 신호등 지나서 내려주세요.
여의도 방법 무엇 ? > ",여의도로 가려면 어떻게 가나요?
"육교 곳 다음 내리다 ? > 육교 지나서 내려드릴까요?
나사렛 가다 > ",나사렛대학교로 가주세요.
"세금 되돌리다 돈받다 어디 ? > 세금환급을 어디서 받나요?
남자 헤어지다 힘들다 > ",그와 헤어져서 가슴이 아프다
"편지 저기 곳 다음 내리다 ? > 우체국 지나서 내려드릴까요?
바람 -때 기분 좋다 > ",바람이 불면 기분이 좋다
"경찰 저기 곳 다음 ? > 경찰서 지나서 내려드릴까요?
여의도 찾다 무엇 ? > ",여의도로 가려면 어떻게 가나요?
"차 유리 올리다 > 창문 좀 닫겠습니다.
어제 몸 아프다 오늘 괜찮다 > ",어제 아팠는데 지금은 괜찮아
"카드 다르다 교환하다 > 다른 카드를 주세요.
청음회관 내리다 ? > ",청음회관에서 내려드릴까요?
"청음회관 차내리다 > 청음회관으로 가주세요.
카드 잃어버리다 ? > ",카드를 분실하셨나요?
"아기 젖병 곳 ? > 유아 수유실은 어디에 있습니까?
손바닥찍다 내리다 > ",이 주소로 가주세요.
"중국 먹다 어디 곳 ? > 중식집이 어디에 있습니까?
지하철 곳 다음 여기 > ",지하철역 지나서 내려주세요.
"시계 실종 잃어버리다 > 시계를 분실하였습니다.
자판기 불량 죽다 > ",자판기가 안되네요.
"지름길 내리다 > 골목 들어가서 세워주세요.
편지 저기 곳 다음 내리다 > ",우체국 지나서 내려주세요.
"9호 ? > 9호선인가요?
보다 부족 답답하다 > ",내 자신이 부족해서 한심했다
"열쇠 실종 잃어버리다 > 열쇠를 잃어버렸습니다.
돈 > ",현금입니다.
"집 가다 엄마 계시다 아니다 > 집에 와보니 엄마가 안 계셨다
버스 전 곳 저기 차내리다 > ",버스정류장 못가서 내려주세요.
"아이 잃어버리다 실종 ? > 아이를 잃어버리셨나요?
돈 ? > ",현금이세요?
"에어컨 사용 안되다 고장 > 에어컨이 안되네요.
영수증 주세요 > ",영수증을 주세요.
"병원 저기 다음 도착 내리다 > 병원 지나서 내려주세요.
도착 시간 딱 ? > ",제시간에 도착하나요?
"사거리 다음 도착 차내리다 > 사거리 지나서 내려주세요.
사진기 잃어버리다 실종 > ",카메라를 분실하였습니다.
"아프다 > 너무 아파요.
지름길 차내리다 가다 ? > ",지름길로 갈까요?
"학교 가다 > 학교로 들어가주세요.
공항 방문 감사 > ",김포공항을 이용해 주셔서 감사합니다.
"카드 교환하다 > 다른 카드를 주세요.
차 엉덩이 트렁크열다 ? > ",트렁크 좀 열어드릴까요?
"핸드폰 없다 잃어버리다 > 휴대폰을 잃어버렸습니다.
가방 잃어버리다 실종 > ",가방을 잃어버렸습니다.
"그릇 깨끗하다 씻다 끝 > 그릇을 깨끗하게 씻었어
보건소 곳 다음 차내리다 > ",보건소 지나서 내려주세요.
"감사 잘 먹다 > 어머나 고마워요 잘 먹겠습니다
자판기 곳 무엇 ? > ",자판기는 어디에 있나요?
"택시 카톡보내다 ? > 콜을 부를까요?
지하철 곳 옷가게 있다 > ",역사 안에 옷가게가 있습니다.
"항공 표 곳 어디 ? > 항공사 카운터는 어디에 있습니까?
지금 차내리다 맞다 ? > ",지금 내려드릴까요?
"택시 전 저기 곳 내리다 > 택시정류장 못가서 내려주세요.
신호등 다음 차내리다 > ",신호등 지나서 내려주세요.
"불 상처 > 화상을 입었어요.
방 -안에 사람 없다 > ",방안에는 아무도 없다
"사진기 사라지다 실종 > 카메라를 분실하였습니다.
고민 있다 말하다 해보다 > ",무슨 고민 있어 말해봐
"여의도 무엇 방법 ? > 여의도로 가려면 어떻게 가나요?
보청기 잃어버리다 > ",보청기를 잃어버렸습니다.
"택시 기본 돈 얼마 ? > 기본 요금은 얼마인가요?
오늘 너 배달 맡다 > ",오늘은 네가 배달을 맡아
"설명 어렵다 > 설명이 어렵습니다.
지갑 없다 실종 ? > ",지갑을 분실하셨나요?
"샛길 저기 다음 도착 차내리다 > 골목 지나서 내려주세요.
119 곳 다음 내리다 ? > ",소방서 지나서 내려드릴까요?
"경찰 다음 여기 ? > 경찰서 지나서 내려드릴까요?
나 뱀 무섭다 > ",나는 뱀이 무섭다
"카드 고장 사용 안되다 ? > 카드 인식이 안되나요?
건너다 차내리다 오케이 ? > ",건너편에서 내려드릴까요?
"놀다 원하다 많다 놀다 > 놀고 싶을때 실컷 놀아라
병원 저기 다음 곳 ? > ",병원 지나서 내려드릴까요?
"도착 1시 > 1시에 도착합니다.
버스 곳 다음 내리다 > ",버스정류장 지나서 내려주세요.
"설명 어렵다 ? > 설명이 어려우신가요?
물품보관 문안열리다 고장 > ",물품보관함이 안되네요.
"한국 안 이륙 곳 ? > 국내선 출국장이 어디에 있습니까?
자판기 잘 안되다 죽다 > ",자판기가 안되네요.
"핸드폰 번호 > 휴대폰 번호입니다.
종로 곳 가다 곳 방법 ? > ",종로로 가려면 어떻게 가나요?
"표 > 승차권입니다.
우회전 차내리다 ? > ",우회전해서 내려드릴까요?
"항공 쉬다 서비스 곳 ? > 항공사 라운지는 어디에 있습니까?
뒤 트렁크닫다 > ",트렁크 좀 닫아주세요.
"열쇠 없다 실종 > 열쇠를 잃어버렸습니다.
언덕 저기 곳 다음 차내리다 > ",언덕 지나서 내려주세요.
"몸 힘들다 마음 편하다 > 몸은 힘들지만 마음을 편하다
내리다 갈아타다 가능 > ",여기서 갈아탈 수 있습니다.
"이마트 곳 저기 다음 차내리다 > 이마트 지나서 내려주세요.
한국 항공 표 곳 ? > ",대한항공 카운터는 어디에 있습니까?
"은행 어디 ? > 은행은 어디에 있습니까?
단말기터치 사용 불가능 안되다 > ",카드 인식이 안되네요.
"사람 혼자 살다 불가능 > 사람은 혼자서 살 수 없다
이마트 다음 곳 차내리다 > ",이마트 지나서 내려주세요.
"일본 먹다 곳 어디 ? > 일식집이 어디에 있습니까?
따뜻하다 끄다 > ",에어컨을 꺼주세요.
"아기 젖병 어디 곳 ? > 유아 수유실은 어디에 있습니까?
카드 사라지다 실종 ? > ",카드를 분실하셨나요?
"한국농아인협회 차내리다 ? > 한국농아인협회에서 내려드릴까요?
스타벅스 전 곳 차내리다 > ",스타벅스 못가서 내려주세요.
"공기청정기 사용 안되다 죽다 > 공기청정기가 안되네요.
열쇠 잃어버리다 실종 > ",열쇠를 잃어버렸습니다.
"카드 사용 안되다 고장 > 카드 인식이 안되네요.
서대문농아인복지관 가다 > ",서대문농아인복지관으로 가주세요.
"유실물 ? > 유실물 센터는 어디에 있습니까?
너 믿다 > ",널 믿을게
"나사렛 전 도착 차내리다 > 나사렛대학교 못가서 내려주세요.
물 컵 어디 ? > ",정수기는 어디에 있습니까?
"카드 사라지다 실종 > 카드를 잃어버렸습니다.
빨리 오다 부탁 > ",빨리 와주세요.
"보건소 곳 다음 내리다 > 보건소 지나서 내려주세요.
지금 차내리다 맞다 ? > ",지금 내려드릴까요?
"너무 따뜻하다 자다 같다 > 너무 따뜻해서 자고 싶다
서울농아인협회 차내리다 ? > ",서울농아인협회에서 내려드릴까요?
"샛길 도착 > 골목으로 들어가주세요.
여의도 곳 방법 ? > ",여의도로 가려면 어떻게 가나요?
"빨리 끝 좋다 > 빨리 끝났으면 좋겠다
택시 곳 가깝다 > ",근처에 택시 승강장이 있습니다.
"학교 저기 곳 ? > 학교 안으로 들어갈까요?
불행 일 만나다 > ",불행한 일을 당하다
"수화 더 배우다 원하다 > 수화를 더 배우고 싶다
청음회관 가다 > ",청음회관으로 가주세요.
"청음회관 내리다 ? > 청음회관에서 내려드릴까요?
나쁘다 버릇 치료하다 > ",나쁜 버릇을 고치다
"여기 있다 > 여기에 계세요.
수영 장소 물 깨끗하다 아니다 > ",수영장 물이 깨끗하지 않아
"군청 곳 다음 차내리다 ? > 주민센터 지나서 내려드릴까요?
귀엽다 > ",고거 참 깜찍하고 귀엽네
"단말기터치 다시 > 카드를 다시 대세요.
지하철 곳 ? > ",지하철 승강장은 어디에 있습니까?
"은행 길 곳 ? > 은행은 어디에 있나요?
샛길 다음 내리다 > ",골목 지나서 내려주세요.
"집 낯선 넘어오다 > 집에 모르는 사람이 침입했어요.
보건소 곳 다음 내리다 ? > ",보건소 지나서 내려드릴까요?
"119 곳 다음 내리다 > 소방서 지나서 내려주세요.
단말기터치 안되다 ? > ",카드 인식이 안되나요?
"이마트 곳 저기 다음 내리다 > 이마트 지나서 내려주세요.
단말기터치 불량 죽다 ? > ",카드 인식이 안되나요?
"휠체어 빌리다 어디 ? > 휠체어 대여소가 어디에 있습니까?
우회전 확인 맞다 ? > ",우회전 맞으시죠?
"신호등 전 내리다 > 신호등 못가서 내려주세요.
신호등 전 차내리다 > ",신호등 못가서 내려주세요.
"나 자유 돌아다니다 원하다 > 자유롭게 돌아다니고 싶다
오늘 일 나 맡다 > ",이번 임무는 내가 직접 맡는다
"응급실 차내리다 > 응급실로 가주세요.
건너다 내리다 오케이 > ",건너편에서 내려주세요.
"폭발 > 폭탄이 터졌어요.
항공 목욕 어디 곳 ? > ",공항 내 샤워실은 어디에 있나요?
"터널 다음 도착 차내리다 > 터널 지나서 내려주세요.
신호등 전 도착 차내리다 > ",신호등 못가서 내려주세요.
"핸드폰 잃어버리다 찾다 > 잃어버린 휴대폰을 찾습니다.
지갑 잃어버리다 ? > ",지갑을 분실하셨나요?
"도착 40분 ? > 40분 뒤에 도착하나요?
표 직접 누르다 어디 ? > ",셀프체크인은 어디서 가능한가요?
"키우다 > 키우다
나사렛 내리다 ? > ",나사렛대학교에서 내려드릴까요?
"언덕 다음 여기 ? > 언덕 지나서 내려드릴까요?
한국 먹다 곳 어디 ? > ",한정식집이 어디에 있습니까?
"위로 > 위로
친구 심심하다 시간 나 부르다 > ",친구는 심심하면 나를 부른다
"여의도 길 가다 방법 ? > 여의도로 가려면 어떻게 가나요?
도착 곳 명동 지하철 ? > ",목적지가 명동역인가요?
"날 춥다 따뜻하다 입다 가다 > 날이 추우니 따뜻하게 입고 가
따뜻하다 그만 ? > ",히터를 꺼드릴까요?
"공부 싫다 > 공부하기 싫다
따뜻하다 켜다 > ",히터 좀 켜주세요.
"영화 보다 슬프다 > 영화를 봤더니 슬펐다
에어컨 > ",에어컨 좀 켜주세요.
"물건 검사 두다 곳 ? > 코인로커가 어디에 있습니까?
스타벅스 곳 저기 전 차내리다 > ",스타벅스 못가서 내려주세요.
"제주 홍보 어디 ? > 제주 홍보관은 어디입니까?
가스 고장 흐르다 > ",가스가 새고 있는 것 같아요.
"거짓말 싫다 > 거짓말이 싫어요
차 올리다 > ",창문 좀 닫겠습니다.
"사거리 다음 차내리다 ? > 사거리 지나서 내려드릴까요?
밤 12시 후 돈 추가 ? > ",심야 할증 요금이 적용되나요?
"저기 > 저것입니다.
지하철 곳 12 무엇 ? > ",12번 승강장인가요?
"수레 빌리다 곳 ? > 휠체어 대여소가 어디에 있습니까?
문제 나다 나 말해 약속 > ",문제가 생기면 나한테 말해
"버스 곳 어디 ? > 시내버스 승강장은 어디에 있습니까?
학생 맡다 무엇 공부 > ",학생은 공부를 해야한다
"단말기터치 다시 > 카드를 다시 대세요.
119 곳 다음 내리다 > ",소방서 지나서 내려주세요.
"지금 차내리다 맞다 ? > 지금 내려드릴까요?
담배 몸 나쁘다 > ",담배는 건강에 나쁘다
"지금 내리다 ? > 여기서 내리시겠습니까?
백화점 곳 다음 보다 차내리다 > ",백화점 지나서 내려주세요.
"우회전 확인 맞다 ? > 우회전 해드릴까요?
공기청정기 잘 안되다 고장 > ",공기청정기가 안되네요.
"서울농아인협회 ? > 서울농아인협회에서 내려드릴까요?
거짓말 나쁘다 > ",거짓말은 나쁘다
"영수증 주세요 > 영수증을 주세요.
아프다 원인 병원 입원 > ",아파서 병원에 입원했다
"아이 사라지다 실종 ? > 아이를 잃어버리셨나요?
신호등 다음 내리다 > ",신호등 지나서 내려주세요.
"돈 바꾸다 어디 곳 ? > 환전은 어디서 하나요?
여행 정보 묻다 곳 어디 ? > ",관광안내소는 어디에 있습니까?
"나이 병원 예약 부탁 > 세브란스 병원 진료 예약을 해주세요.
계시다 > ",계시다
"약 곳 어디 ? > 약국은 어디에 있습니까?
약속 늦다 > ",제가 약속시간에 늦었습니다.
"물품보관 고장 죽다 ? > 물품보관함이 안되나요?
나사렛 차내리다 > ",나사렛대학교로 가주세요.
"119 곳 다음 여기 ? > 소방서 지나서 내려드릴까요?
3 곳 길 무엇 ? > ",3번 출구로 나가려면 어떻게 가나요?
"종로 곳 가다 무엇 방법 ? > 종로로 가려면 어떻게 가나요?
육교 곳 다음 도착 차내리다 ? > ",육교 지나서 내려드릴까요?
"서울역 ? > 서울역에 어떻게 갈 수 있나요?
사람 물건 무겁다 깔리다 > ",사람이 무거운 물건에 깔렸어요.
"로밍 ? > 로밍센터는 어디에 있습니까?
요즘 남자 얼굴 좋다 > ",요즘 남자 얼굴이 좋아보인다
"왼쪽 > 왼쪽입니다.
편지 저기 곳 다음 차내리다 > ",우체국 지나서 내려주세요.
"아파트 저기 > 아파트 단지 안으로 가주세요.
난방 켜다 > ",히터 좀 켜주세요.
"부탁상대방 괜찮다 ? > 부탁해도 될까?
좌회전 확인 맞다 ? > ",좌회전 맞으시죠?
"병원 다음 차내리다 ? > 병원 지나서 내려드릴까요?
또 헤어지다 하지마 > ",다신 헤어지지 말자
"터널 다음 차내리다 ? > 터널 지나서 내려드릴까요?
포기 > ",포기
"맥도날드 보다 다음 곳 내리다 > 맥도날드 지나서 내려주세요.
공항 차내리다 가다 ? > ",김포공항으로 갈까요?
"택시 전 저기 차내리다 > 택시정류장 못가서 내려주세요.
학교 안 도착 > ",학교 안으로 들어가주세요.
"카드 단말기터치 다시 > 카드를 다시 대세요.
운전 천천히 > ",천천히 가주세요.
"쌍둥이 성격 다르다 > 쌍둥이도 성격이 다르다
편지 저기 곳 다음 도착 내리다 > ",우체국 지나서 내려주세요.
"안전벨트 > 안전벨트를 매주세요.
거북 느리다 > ",거북이는 느리다
"군청 곳 다음 차내리다 ? > 주민센터 지나서 내려드릴까요?
은행 다음 여기 > ",은행 지나서 내려주세요.
"119 곳 다음 내리다 ? > 소방서 지나서 내려드릴까요?
언덕 저기 곳 다음 ? > ",언덕 지나서 내려드릴까요?
"돈 부족 > 돈이 부족해
건강 위하다 운동 필요 > ",건강을 위해 운동해야 한다
"한국농아인협회 내리다 ? > 한국농아인협회에서 내려드릴까요?
항공 표 받다 곳 어디 ? > ",발권 카운터는 어디에 있나요?
"물어보다 > 물어보다
항공 표 곳 ? > ",항공사 카운터는 어디에 있습니까?
"지름길 목적 가다 ? > 지름길로 갈까요?
엘리베이터 무엇 ? > ",엘리베이터는 어디에 있나요?
"우산 찾다 실종 ? > 우산을 잃어버리셨나요?
나사렛 차내리다 ? > ",나사렛대학교에서 내려드릴까요?
"천안아산역 가다 > 천안아산역으로 가주세요.
느리다 생각 ? > ",왜 늦었어?
"없다 ? > 없으세요?
언덕 저기 곳 다음 도착 내리다 > ",언덕 지나서 내려주세요.
"시청 ? > 시청에서 내려드릴까요?
기념 물건 어디 ? > ",기념품점이 어디에 있습니까?
"몸 아프다 병원 가다 오다 > 아파서 병원에 다녀왔어
뒤 트렁크열다 > ",트렁크 좀 열어주세요.
"돈 잃어버리다 찾다 중에 > 돈을 잃어버려서 찾고 있어
너무 귀찮다 > ",너무 귀찮다
"건너다 내리다 ? > 건너편에서 내려드릴까요?
모르다 > ",모르겠습니다.
"빠르다 > 빠르다
난방 끄다 > ",에어컨을 꺼주세요.
"사거리 다음 여기 ? > 사거리 지나서 내려드릴까요?
카드 1회 되다 ? > ",1회용 카드도 되나요?
"잊다 > 잊다
아파트 가다 > ",아파트 단지 안으로 가주세요.
"택시 돈 되다 > 현금도 됩니다.
지하철 어디 곳 ? > ",지하철 승강장은 어디에 있습니까?
"보건소 곳 다음 > 보건소 지나서 내려주세요.
지하철 곳 8호 > ",8호선 타는 곳입니다.
"종로 곳 가다 방법 ? > 종로로 가려면 어떻게 가나요?
택시 전 저기 내리다 > ",택시정류장 못가서 내려주세요.
"신호등 다음 내리다 ? > 신호등 지나서 내려드릴까요?
사진기 없다 실종 > ",카메라를 분실하였습니다.
"약속 지키다 중요 > 약속을 지키는 것은 중요하다
잘 되다 부탁 > ",잘 되길 바래
"지하철 반대 건너다 가다 > 반대편 승차장으로 가려고 합니다.
일본 먹다 어디 곳 ? > ",일식집이 어디에 있습니까?
"핸드폰 없다 실종 > 휴대폰을 잃어버렸습니다.
맞다 > ",네. 맞습니다.
"우회전 맞다 ? > 우회전 해드릴까요?
좋다 > ",좋다
"왼쪽 ? > 왼쪽이요?
빵 집 곳 ? > ",빵집이 어디에 있습니까
"나사렛 전 곳 > 나사렛대학교 못가서 내려주세요.
응급실 차내리다 > ",응급실로 가주세요.
"카드 또 다르다 없다 ? > 다른 카드 없으세요?
명동 가다 ? > ",명동역으로 갈까요?
"지하철 곳 다음 도착 차내리다 > 지하철역 지나서 내려주세요.
시청 내리다 오케이 > ",시청으로 가주세요.
"선생님 집 장소 데려가다 > 선생님이 집에 데려다 주셨다
버스 ? > ",버스 승강장은 어디에 있나요?
"발생하다 > 사고가 났습니다.
대로 다음 도착 차내리다 > ",큰 길 지나서 내려주세요.
"접근 도착 가능 > 다와갑니다.
사거리 전 차내리다 > ",사거리 못가서 내려주세요.
"틀리다 > 틀립니다.
움직이다 > ",움직이다
"터널 다음 내리다 ? > 터널 지나서 내려드릴까요?
집 전기 그치다 > ",집에 전기가 나갔어요.
"우회전 확인 맞다 ? > 우회전 맞으시죠?
한국농아인협회 내리다 ? > ",한국농아인협회에서 내려드릴까요?
"당신 ? > 그쪽이세요?
버스 어디 ? > ",시내버스 승강장은 어디에 있습니까?
"슬프다 > 슬프다
택시 전 저기 차내리다 > ",택시정류장 못가서 내려주세요.
"하늘 보다 마음 편하다 > 하늘을 보면 마음이 편하다
기차 곳 차내리다 맞다 ? > ",기차역에서 내려드릴까요?
"우회전 확인 맞다 ? > 우회전 맞으시죠?
버스 곳 맞다 > ",버스정류장에서 내려주세요.
"아기 독 약 삼키다 > 아이가 독극물을 삼켰어요.
친구 전기 몸 자극 > ",친구가 감전 사고를 당했어요.
"버스 곳 다음 차내리다 ? > 버스정류장 지나서 내려드릴까요?
너무 배고프다 > ",너무 배고파
"부족 > 부족
안경 찾다 실종 > ",안경을 잃어버렸습니다.
"뒤 엉덩이 들어올리다 > 트렁크 좀 열어주세요.
지갑 실종 > ",지갑을 잃어버렸습니다.
"책 곳 ? > 서점은 어디에 있습니까?
샛길 다음 여기 > ",골목 지나서 내려주세요.
"지금 내리다 맞다 ? > 지금 내려드릴까요?
저기 움직이다 하지마 위험 > ","위험해, 움직이지마"
"하나 다음 내리다 ? > 다음 역에서 내리시나요?
아이 실종 잃어버리다 > ",아이를 잃어버렸습니다.
"여기 1호 되다 > 여기서 1호선을 탈 수 있습니다.
나사렛 전 차내리다 > ",나사렛대학교 못가서 내려주세요.
"대로 다음 도착 차내리다 > 큰 길 지나서 내려주세요.
신호등 다음 차내리다 > ",신호등 지나서 내려주세요.
"육교 곳 다음 도착 차내리다 ? > 육교 지나서 내려드릴까요?
지하철 곳 다음 차내리다 > ",지하철역 지나서 내려주세요.
"물품보관 고장 ? > 물품보관함이 안되나요?
병원 저기 다음 도착 내리다 ? > ",병원 지나서 내려드릴까요?
"다르다 카드 > 다른 카드를 주세요.
병원 다음 차내리다 ? > ",병원 지나서 내려드릴까요?
"전지 몸 자극 > 감전 사고가 났어요.
돈 얼마 물어보다 해보다 > ",얼마인지 한번 물어봐
"종로 찾다 가다 방법 ? > 종로로 가려면 어떻게 가나요?
신호등 다음 여기 ? > ",신호등 지나서 내려드릴까요?
"은행 저기 곳 다음 차내리다 ? > 은행 지나서 내려드릴까요?
화장실 어디 ? > ",화장실은 어디에 있습니까?
"지름길 가다 차내리다 > 지름길로 가주세요.
버스 곳 내리다 맞다 > ",버스정류장에서 내려주세요.
"손바닥찍다 곳 가다 ? > 이 주소로 갈까요?
기다리다 > ",기다리다
"이마트 다음 곳 내리다 > 이마트 지나서 내려주세요.
우회전 확인 맞다 ? > ",우회전 해드릴까요?
"대로 다음 차내리다 ? > 큰 길 지나서 내려드릴까요?
갈아타다 곳 맞다 > ",갈아타는 곳이 맞습니다.
"화장실 곳 ? > 화장실은 어디에 있습니까?
가방 찾다 실종 ? > ",가방을 분실하셨나요?
"사람 각각 성격 다르다 > 사람들은 각각 성격이 다르다
기념 물건 곳 ? > ",기념품점이 어디에 있습니까?
"비행기 취소 가능 ? > 비행기를 취소 할 수 있을까요?
2016 새롭다 날 시작 > ","2016년, 새해가 시작된다"
"살다 너무 힘들다 > 삶이 너무 버겁다
몸 손묶다 갇히다 > ",몸이 결박 당해있어요.
"기차 곳 내리다 맞다 > 기차역에서 내려주세요.
터널 다음 차내리다 ? > ",터널 지나서 내려드릴까요?
"항공 목욕 어디 ? > 공항 내 샤워실은 어디에 있나요?
군청 곳 다음 곳 > ",동사무소 지나서 내려주세요.
"계단 곳 ? > 계단은 어디에 있나요?
너 느리다 때문에 짜증나다 > ",너 너무 느려서 짜증나
"계획 보류 자연 미루다 > 계획이 보류되어 미루게 되었다
원래 > ",원래 그렇습니다.
"맥도날드 보다 곳 다음 내리다 > 맥도날드 지나서 내려주세요.
여기 신촌 지하철 ? > ",여기가 신촌역인가요?
"우산 없다 잃어버리다 > 우산을 잃어버렸습니다.
단말기터치 잘 안되다 ? > ",카드 인식이 안되나요?
"이마트 다음 곳 도착 차내리다 > 이마트 지나서 내려주세요.
발생하다 ? > ",사고가 났나요?
"불편하다 신고 곳 ? > 민원은 어디에 넣나요?
짐 있다 ? > ",짐이 있으세요?
"명동 차내리다 > 명동역으로 가주세요.
빨리 ? > ",빨리 가드릴까요?
"신호등 다음 내리다 > 신호등 지나서 내려주세요.
자판기 안되다 죽다 ? > ",자판기가 안되나요?
"도착 가능 몇분 ? > 몇 분 뒤에 도착할까요?
빨리 접근 되다 ? > ",다와가나요?
"계단 곳 무엇 ? > 계단은 어디에 있나요?
샛길 다음 내리다 > ",골목 지나서 내려주세요.
"1호 갈아타다 ? > 1호선으로 갈아타세요?
중국 먹다 어디 ? > ",중식집이 어디에 있습니까?
"나사렛 전 내리다 > 나사렛대학교 못가서 내려주세요.
경찰 부르다 ? > ",경찰을 불러드릴까요?
"여기 내리다 맞다 ? > 여기서 내리는 것이 맞나요?
물건 잃어버리다 > ",물건을 잃어버렸습니다.
"핸드폰 실종 > 휴대폰을 잃어버렸습니다.
유리 올리다 ? > ",창문을 닫아드릴까요?
"명동 내리다 > 명동역으로 가주세요.
유턴 맞다 > ",유턴 맞습니다.
"부탁 제발 > 제발 부탁해
다시 수어 부탁 > ",다시 한 번 수어를 해주시기 바랍니다.
"에어컨 끄다 > 에어컨 좀 꺼주세요.
환전 ? > ",환전은 어디서 하나요?
"알다 ? > 아시겠어요?
계산 잘못하다 ? > ",금액이 맞지않나요?
"공부 잘하다 > 공부를 잘하다
살다 어디 ? > ",어디서 살아?
"손 작다 > 손이 작다
은행 저기 곳 다음 내리다 > ",은행 지나서 내려주세요.
"또 궁금하다 있다 물어보다 > 더 궁금한게 있으면 물어보세요
학교 저기 > ",학교로 들어가주세요.
"건너다 내리다 > 건너편에서 내려주세요.
궁금하다 > ",궁금하다
"아니다 > 아니요.
집 버스 거리 1시간 > ",집까지 버스를 타면 1시간이다
"나 너 너무 좋다 > 난 네가 너무 좋아
부서 만들다 끝 > ",동아리를 만들었어
