gloss,spoken
사랑 사람 잊다 쉽다 어렵다,사랑했던 분을 잊는건 어렵다
살다 너무 힘들다,생활이 너무 버겁다
웃다 모습 귀엽다,샐쭉 웃는 형상이 귀엽다
웃다 모습 귀엽다,샐쭉 웃는 모양이 귀엽다
웃다 모습 귀엽다,샐쭉 웃는 꼴이 귀엽다
웃다 모습 귀엽다,샐쭉 웃는 장면이 귀엽다
서로 생각 다르다 싸우다 많다,견해가 달라서 많이 싸웠다
생각,견해가 달라서 많이 싸웠다
서로 생각 다르다 싸우다 많다,의견이 달라서 많이 싸웠다
생각,의견이 달라서 많이 싸웠다
지하철 철로 핸드폰 떨어지다,선로에 핸드폰을 떨어뜨렸습니다.
지하철 철로 핸드폰 떨어지다,선로에 휴대전화를 떨어뜨렸습니다.
지하철 철로 핸드폰 떨어지다,선로에 휴대전화기를 떨어뜨렸습니다.
선생님 나 기술 가르치다,선생님이 나에게 재능을 가르쳐주셨다
선생님 나 기술 가르치다,선생님이 나에게 재주를 가르쳐주셨다
점수 나쁘다 우울하다,점수가 나빠서 우울하다
나이 병원 예약 부탁,세브란스 병원 검진 예약을 해주세요.
나이 병원 예약 부탁,세브란스 병원 진찰 예약을 해주세요.
나이 병원 예약 부탁,세브란스 병원 진단 예약을 해주세요.
고생 많다,노고가 많았소
술 취하다 나무 막대 사람 때리다,술 취한 인간이 방망이로 인간들을 때리고 있어요.
숨 안되다,호흡이 안 쉬어져요.
쉬다 -때 책 읽다 끝,쉬는 시간에 도서를 읽었어
쉬다 -때 책 읽다 끝,쉬는 시간에 서적을 읽었어
일 편하다 생각 하지마,쉽게 작업 할 생각하지 마라
일 편하다 생각 하지마,쉽게 근무 할 생각하지 마라
신분당 곳 무엇 ?,신분당선을 타는 위치는 어디인가요?
신분당 곳 무엇 ?,신분당선을 타는 장소는 어디인가요?
심심하다 무엇,심심할경우 무엇을 하면 좋을까
쌍둥이 성격 다르다,쌍둥이도 성질이 다르다
쌍둥이 성격 다르다,쌍둥이도 성미가 다르다
쌍둥이 낳다 그렇다면 행복 고생 더 2배,쌍둥이를 낳으면 행복과 고난은 두배이다
아기 갑자기 토하다,갓난아기가 갑자기 토해요.
아기 갑자기 토하다,갓난애가 갑자기 토해요.
아기 갑자기 토하다,갓난아이가 갑자기 토해요.
아기 갑자기 토하다,젖먹이가 갑자기 토해요.
아기 숨 힘들다,갓난아기가 숨을 안 쉬어요.
아기 숨 힘들다,갓난애가 숨을 안 쉬어요.
아기 숨 힘들다,갓난아이가 숨을 안 쉬어요.
아기 숨 힘들다,젖먹이가 숨을 안 쉬어요.
아기 장난감 먹다 삼키다,갓난아기가 장난감을 삼켰어요.
아기 장난감 먹다 삼키다,갓난애가 장난감을 삼켰어요.
아기 장난감 먹다 삼키다,갓난아이가 장난감을 삼켰어요.
아기 장난감 먹다 삼키다,젖먹이가 장난감을 삼켰어요.
아기 돌보다 힘 없어지다,갓난아기를 돌보면 힘이 빠지는 것 같다
아기 돌보다 힘 없어지다,갓난애를 돌보면 힘이 빠지는 것 같다
아기 돌보다 힘 없어지다,갓난아이를 돌보면 힘이 빠지는 것 같다
아기 돌보다 힘 없어지다,젖먹이를 돌보면 힘이 빠지는 것 같다
아기 돌보다 힘 없어지다,영아를 돌보면 힘이 빠지는 것 같다
아내 쓰러지다,마누라가 쓰러졌어요.
아내 쓰러지다,배우자가 쓰러졌어요.
아내 쓰러지다,처가 쓰러졌어요.
아내 쓰러지다,부인이 쓰러졌어요.
아버지 쉬다 날 때문에 집 계시다,부친께서 공휴일이라 집에 계신다
아버지 쉬다 날 때문에 집 계시다,아빠께서 공휴일이라 집에 계신다
아버지 쉬다 날 때문에 집 계시다,아버지께서 공휴일이라 댁에 계신다
아빠 일 생기다 모두 기억,부친는 그 일을 기억하고 계셨다
아빠 일 생기다 모두 기억,아비는 그 일을 기억하고 계셨다
아빠 일 생기다 모두 기억,아빠는 그 일을 기억하고 계셨다
아빠 딸 미국 보내다 위하여 일 열심히,부친는 딸을 미국으로 유학 보내기 위해 열심히 일했다
아빠 딸 미국 보내다 위하여 일 열심히,아비는 딸을 미국으로 유학 보내기 위해 열심히 일했다
아빠 딸 미국 보내다 위하여 일 열심히,아빠는 딸을 미국으로 유학 보내기 위해 열심히 일했다
아빠 딸 미국 보내다 위하여 일 열심히,아버지는 딸을 미국으로 유학 보내기 위해 열심히 노동했다
아빠 딸 미국 보내다 위하여 일 열심히,아버지는 딸을 미국으로 유학 보내기 위해 열심히 근무했다
아버지 키우다 했었다 소 팔다 학교 아들 보내다,부친는 키우던 소를 팔아 아들을 학교에 보냈다
아버지 키우다 했었다 소 팔다 학교 아들 보내다,아비는 키우던 소를 팔아 아들을 학교에 보냈다
아버지 키우다 했었다 소 팔다 학교 아들 보내다,아빠는 키우던 소를 팔아 아들을 학교에 보냈다
아버지 늙다 건강 돌보다 필요,부친도 나이가 드셔서 건강을 돌보셔야 한다
아버지 늙다 건강 돌보다 필요,아빠도 나이가 드셔서 건강을 돌보셔야 한다
아버지 늙다 건강 돌보다 필요,아버지도 연세가 드셔서 건강을 돌보셔야 한다
아버지 늙다 건강 돌보다 필요,아버지도 나이가 드셔서 기력을 돌보셔야 한다
아빠 방학 때 아들 시골 보내다,부친은 방학이면 아들을 시골에 보냈다
아빠 방학 때 아들 시골 보내다,아비는 방학이면 아들을 시골에 보냈다
아빠 방학 때 아들 시골 보내다,아버지는 방학이면 아들을 시골에 보냈다
아빠 아들 데려가다 박물관 가다,부친은 아들을 박물관에 데리고 갔다
아빠 아들 데려가다 박물관 가다,아비는 아들을 박물관에 데리고 갔다
아빠 아들 데려가다 박물관 가다,아버지는 아들을 박물관에 데리고 갔다
아이 지금 5 되다,어린애가 다섯 살이 되었다
아이 지금 5 되다,어린아이가 다섯 살이 되었다
아이 지금 5 되다,어린이가 다섯 살이 되었다
아기 독 약 삼키다,어린애가 독극물을 삼켰어요.
아기 독 약 삼키다,소아가 독극물을 삼켰어요.
아기 독 약 삼키다,어린아이가 독극물을 삼켰어요.
아기 독 약 삼키다,애가 독극물을 삼켰어요.
아기 독 약 삼키다,어린이가 독극물을 삼켰어요.
아기 벌 크다 침 팔 주사 쓰러지다,어린애가 말벌에 쏘여서 기절했어요.
아기 벌 크다 침 팔 주사 쓰러지다,소아가 말벌에 쏘여서 기절했어요.
아기 벌 크다 침 팔 주사 쓰러지다,어린아이가 말벌에 쏘여서 기절했어요.
아기 벌 크다 침 팔 주사 쓰러지다,애가 말벌에 쏘여서 기절했어요.
아기 벌 크다 침 팔 주사 쓰러지다,어린이가 말벌에 쏘여서 기절했어요.
아기 방 갇히다,어린애가 방에 갇혔어요.
아기 방 갇히다,어린아이가 방에 갇혔어요.
아기 방 갇히다,아동이 방에 갇혔어요.
아기 방 갇히다,애가 방에 갇혔어요.
아기 방 갇히다,어린이가 방에 갇혔어요.
아기 장남감 삼키다,어린애가 장난감을 삼켰어요.
아기 장남감 삼키다,소아가 장난감을 삼켰어요.
아기 장남감 삼키다,어린아이가 장난감을 삼켰어요.
아기 장남감 삼키다,애가 장난감을 삼켰어요.
아기 장남감 삼키다,어린이가 장난감을 삼켰어요.
아이 혼자 방황,어린애가 혼자 방황하고 있습니다.
아이 혼자 방황,어린아이가 혼자 방황하고 있습니다.
아이 혼자 방황,아동이 혼자 방황하고 있습니다.
아이 혼자 방황,애가 혼자 방황하고 있습니다.
아이 혼자 방황,어린이가 혼자 방황하고 있습니다.
아이 놀다 곳 실종,어린애를 공원에서 잃어버렸어요.
아이 놀다 곳 실종,어린아이를 공원에서 잃어버렸어요.
아이 놀다 곳 실종,애를 공원에서 잃어버렸어요.
아이 놀다 곳 실종,어린이를 공원에서 잃어버렸어요.
낯선 아기 데리다,어린애를 모르는 사람이 데려갔어요.
낯선 아기 데리다,어린아이를 모르는 사람이 데려갔어요.
낯선 아기 데리다,애를 모르는 사람이 데려갔어요.
낯선 아기 데리다,어린이를 모르는 사람이 데려갔어요.
낯선 아기 데리다,아이를 모르는 자이 데려갔어요.
낯선 아기 데리다,아이를 모르는 인간이 데려갔어요.
아이 잃어버리다,어린애를 잃어버렸습니다.
아이 없다 잃어버리다,어린애를 잃어버렸습니다.
아이 실종,어린애를 잃어버렸습니다.
아이 없다 실종,어린애를 잃어버렸습니다.
아이 찾다 실종,어린애를 잃어버렸습니다.
아이 사라지다 실종,어린애를 잃어버렸습니다.
아이 잃어버리다 실종,어린애를 잃어버렸습니다.
아이 실종 잃어버리다,어린애를 잃어버렸습니다.
아이 잃어버리다,어린아이를 잃어버렸습니다.
아이 없다 잃어버리다,어린아이를 잃어버렸습니다.
아이 실종,어린아이를 잃어버렸습니다.
아이 없다 실종,어린아이를 잃어버렸습니다.
아이 찾다 실종,어린아이를 잃어버렸습니다.
아이 사라지다 실종,어린아이를 잃어버렸습니다.
아이 잃어버리다 실종,어린아이를 잃어버렸습니다.
아이 실종 잃어버리다,어린아이를 잃어버렸습니다.
아이 잃어버리다,애를 잃어버렸습니다.
아이 없다 잃어버리다,애를 잃어버렸습니다.
아이 실종,애를 잃어버렸습니다.
아이 없다 실종,애를 잃어버렸습니다.
아이 찾다 실종,애를 잃어버렸습니다.
아이 사라지다 실종,애를 잃어버렸습니다.
아이 잃어버리다 실종,애를 잃어버렸습니다.
아이 실종 잃어버리다,애를 잃어버렸습니다.
아이 잃어버리다,어린이를 잃어버렸습니다.
아이 없다 잃어버리다,어린이를 잃어버렸습니다.
아이 실종,어린이를 잃어버렸습니다.
아이 없다 실종,어린이를 잃어버렸습니다.
아이 찾다 실종,어린이를 잃어버렸습니다.
아이 사라지다 실종,어린이를 잃어버렸습니다.
아이 잃어버리다 실종,어린이를 잃어버렸습니다.
아이 실종 잃어버리다,어린이를 잃어버렸습니다.
아이 실종 찾다 도움받다,어린애를 잃어버렸습니다. 도와주세요.
아이 실종 찾다 도움받다,어린아이를 잃어버렸습니다. 도와주세요.
아이 실종 찾다 도움받다,애를 잃어버렸습니다. 도와주세요.
아이 실종 찾다 도움받다,어린이를 잃어버렸습니다. 도와주세요.
아이 실종 찾다 도움받다 가능 ?,어린애를 잃어버렸습니다. 도와주실 수 있으세요?
아이 실종 찾다 도움받다 가능 ?,어린아이를 잃어버렸습니다. 도와주실 수 있으세요?
아이 실종 찾다 도움받다 가능 ?,애를 잃어버렸습니다. 도와주실 수 있으세요?
아이 실종 찾다 도움받다 가능 ?,어린이를 잃어버렸습니다. 도와주실 수 있으세요?
아이 잃어버리다 ?,어린애를 잃어버리셨나요?
아이 없다 잃어버리다 ?,어린애를 잃어버리셨나요?
아이 실종 ?,어린애를 잃어버리셨나요?
아이 없다 실종 ?,어린애를 잃어버리셨나요?
아이 찾다 실종 ?,어린애를 잃어버리셨나요?
아이 사라지다 실종 ?,어린애를 잃어버리셨나요?
아이 잃어버리다 실종 ?,어린애를 잃어버리셨나요?
아이 실종 잃어버리다 ?,어린애를 잃어버리셨나요?
아이 잃어버리다 ?,어린아이를 잃어버리셨나요?
아이 없다 잃어버리다 ?,어린아이를 잃어버리셨나요?
아이 실종 ?,어린아이를 잃어버리셨나요?
아이 없다 실종 ?,어린아이를 잃어버리셨나요?
아이 찾다 실종 ?,어린아이를 잃어버리셨나요?
아이 사라지다 실종 ?,어린아이를 잃어버리셨나요?
아이 잃어버리다 실종 ?,어린아이를 잃어버리셨나요?
아이 실종 잃어버리다 ?,어린아이를 잃어버리셨나요?
아이 잃어버리다 ?,애를 잃어버리셨나요?
아이 없다 잃어버리다 ?,애를 잃어버리셨나요?
아이 실종 ?,애를 잃어버리셨나요?
아이 없다 실종 ?,애를 잃어버리셨나요?
아이 찾다 실종 ?,애를 잃어버리셨나요?
아이 사라지다 실종 ?,애를 잃어버리셨나요?
아이 잃어버리다 실종 ?,애를 잃어버리셨나요?
아이 실종 잃어버리다 ?,애를 잃어버리셨나요?
도착 아직 ?,아직 당도 안 했나요?
도착 아직,아직 당도 안 했습니다.
아파트 가다,아파트 단지 내부으로 가주세요.
아파트 저기,아파트 단지 내부으로 가주세요.
아파트 저기 가다,아파트 단지 내부으로 가주세요.
아파트 저기 곳,아파트 단지 내부으로 가주세요.
아파트 안 곳,아파트 단지 내부으로 가주세요.
아파트 안 도착,아파트 단지 내부으로 가주세요.
아파트 안 가다,아파트 단지 내부으로 가주세요.
저기 아파트 가다,아파트 단지 내부으로 가주세요.
아파트 문 가다,아파트 단지 내부으로 가주세요.
아파트 저기 ?,아파트 단지 내부으로 들어갈까요?
아파트 저기 가다 ?,아파트 단지 내부으로 들어갈까요?
아파트 저기 곳 ?,아파트 단지 내부으로 들어갈까요?
아파트 안 곳 ?,아파트 단지 내부으로 들어갈까요?
아파트 안 도착 ?,아파트 단지 내부으로 들어갈까요?
아파트 안 가다 ?,아파트 단지 내부으로 들어갈까요?
어디 연기 불 느끼다,어디선가 연기가 나요. 불길이 나고 있는 것 같아요.
누가 건물 추락,어떤 인간이 건물에서 추락했어요.
